Title,Rating,Comment,Date Review
"







  
  
    Experiência de uso.
  
","4,0 de 5 estrelas","









  
  
    
  Achei o som um pouco mais baixo do que a versão passada e pra ativação por voz tem que ser mais perto,numa distância menor em comparação com a terceira geração...

  
",Avaliado no Brasil em 17 de abril de 2021
"







  
  
    Produto excelente.
  
","5,0 de 5 estrelas","









  
  
    
  Produto top, se adquirirem vão gostar e ainda melhor chega bem rápido. Comprei foi na sexta e chegou na segunda, parabéns também pela velocidade de entrega.🤩🤩🤩

  
",Avaliado no Brasil em 11 de dezembro de 2020
"







  
  
    Excelente!
  
","5,0 de 5 estrelas","









  
  
    
  Excelente! Atende bem aos comandos e a qualidade do som é ótima para o tamanho dele.

  
",Avaliado no Brasil em 7 de janeiro de 2021
"







  
  
    Ótimo.
  
","5,0 de 5 estrelas","









  
  
    
  Muito bom.

  
",Avaliado no Brasil em 6 de dezembro de 2020
"







  
  
    Ótimo assistente virtual
  
","5,0 de 5 estrelas","









  
  
    
  Utilizava o Google home, porém a Alexa é muito mais precisa e entende melhor o q vc fala.

  
",Avaliado no Brasil em 21 de setembro de 2021
"







  
  
    Apaixonada
  
","5,0 de 5 estrelas","









  
  
    
  Eu amei a praticidade da Alexia e uso mto p ouvir músicas e tirar minhas dúvidas em mtas curiosidades !

  
",Avaliado no Brasil em 12 de julho de 2021
"







  
  
    Bom produto, mas a transportadora já é diferente
  
","4,0 de 5 estrelas","









  
  
    
  O produto chegou e funciona direitinho, a reclamação é que a transportadora entregou no lugar errado, ainda bem que tinha meu telefone na nota e a pessoa que recebeu era honesta.

  
",Avaliado no Brasil em 11 de setembro de 2021
"







  
  
    Muito Bom
  
","5,0 de 5 estrelas","









  
  
    
  Achei muito bom, útil para o dia a dia.Várias pessoas falando dela ser surda, confesso q fiquei com um pouco de medo mas quando chegou, não me arrependi de ter comprado.

  
",Avaliado no Brasil em 11 de março de 2021
"







  
  
    Surpreendeu
  
","5,0 de 5 estrelas","









  
  
    
  Ainda estou aprendendo com a Alexa. Muita coisa pra descobrir....

  
",Avaliado no Brasil em 28 de junho de 2021
"







  
  
    Cumpre o que promete.
  
","5,0 de 5 estrelas","









  
  
    
  Muito boa. Nao é tão potente como uma caixa de som, mas tem um volume maximo bom. Atende bem aos comandos. Infelizmente só funciona na tomada.

  
",Avaliado no Brasil em 9 de dezembro de 2020
"







  
  
    Melhor compra de 2020!
  
","5,0 de 5 estrelas","









  
  
    
  Maravilhoso! O som é excelente, superou e muito as minhas expectativas. Os microfones são fenomenais e garantem alcance sem problemas em até 4m de distancia. Muito útil para aumentar a produtividade.

  
",Avaliado no Brasil em 4 de dezembro de 2020
"







  
  
    Otima assistente
  
","5,0 de 5 estrelas","









  
  
    
  Gostei muito da assistente, do queria que tivesse a opção de deixar os LED dela ligado a todo momento

  
",Avaliado no Brasil em 22 de agosto de 2021
"







  
  
    Muito inteligente
  
","5,0 de 5 estrelas","









  
  
    
  Ela escuta bem, responde bem, o som é bem alto se quiser! Tenho gostado bastante, só as vezes fico chateada de não poder acessar minha lista de compras sem internet

  
",Avaliado no Brasil em 23 de dezembro de 2020
"







  
  
    Praticidade com tomadas liga e desliga 🙌🏻
  
","5,0 de 5 estrelas","









  
  
    
  O que mais uso e para ligar e desligar o ventilador com uma tomada Wi-Fi. Maravilhoso porque com o bebê pequeno estava difícil abaixar pra desligar com ele no colo!

  
",Avaliado no Brasil em 3 de abril de 2021
"







  
  
    ALEXA SURDA
  
","4,0 de 5 estrelas","









  
  
    
  Dizem que são 4 microfones, mas ela nunca me ouve, tenho a 3º geração e é muito melhor!

  
",Avaliado no Brasil em 8 de março de 2021
"







  
  
    Infelizmente gostei mais da echo dot de 3°geração. Em designer echo dot 4
  
","3,0 de 5 estrelas","


















    
        

        
        
            
        

        
            
            
                
                        
                
                
                    A mídia não pôde ser carregada.
                
            
                
            
        
    
    










  
  
    
   Gostei apenas do designer dela. Pq ela meio que escuta menos que a de 3° geração. Mais de beleza eu gostei muito

  
",Avaliado no Brasil em 10 de janeiro de 2022
"







  
  
    Amei
  
","5,0 de 5 estrelas","









  
  
    
  Vi várias pessoas reclamando do microfone, mas atendeu as minhas expectativas. Mesmo de longe a Alexa me atende 😂 amei!

  
",Avaliado no Brasil em 15 de abril de 2021
"







  
  
    Muito bom
  
","5,0 de 5 estrelas","









  
  
    
  Muito bom o produto, ele chegou tem 1 mês, e uso ele bastante, acabei de comprar uma lâmpada smart pra colocar no meu quarto creio que daqui uns anos Alexa vai dominar minha casa KKKKK

  
",Avaliado no Brasil em 26 de julho de 2021
"







  
  
    Som distorcido e cabo de cor diferente
  
","2,0 de 5 estrelas","









  
  
    
  1) Esperava sons melhor definidos. 2) A cor do cabo ser diferente do aparelho não é bonito, a única possibilidade seria para alguém que apoiará em fundo branco, isso é um problema sério para outros.

  
",Avaliado no Brasil em 30 de junho de 2021
"







  
  
    Um Ótimo Produto.
  
","5,0 de 5 estrelas","









  
  
    
  Qualidade de son e ótima.Ela pode ser conctada via Bluetooth o que ajuda bastante também.Em resumo um Produto ótimo.

  
",Avaliado no Brasil em 12 de agosto de 2021
"







  
  
    Adorando!
  
","5,0 de 5 estrelas","









  
  
    
  Adorei poder deixar rotina ao acordar, como falar a previsão do tempo e tocar músicas. Além disso, adoro os jogos que podemos faZer com a Alexa! Super recomendo.

  
",Avaliado no Brasil em 19 de dezembro de 2020
"







  
  
    Som excelente
  
","5,0 de 5 estrelas","


















    
        

        
        

        
            
            
                
                        
                
                
                    A mídia não pôde ser carregada.
                
            
                
            
        
    
    










  
  
    
   Produto excelente ☺️ superou minhas expectativas 👏🏿👏🏿👏🏿

  
",Avaliado no Brasil em 4 de julho de 2021
"







  
  
    Som poderia ter melhor qualidade
  
","4,0 de 5 estrelas","









  
  
    
  O som poderia ter melhor qualidade.

  
",Avaliado no Brasil em 17 de julho de 2021
"







  
  
    prático
  
","5,0 de 5 estrelas","









  
  
    
  Muito bom. Prático

  
",Avaliado no Brasil em 2 de janeiro de 2022
"







  
  
    Mulher apaixonada
  
","5,0 de 5 estrelas","









  
  
    
  Perdi o meu Echo dot, minha mulher tomou posse dele e acho que vou ter comprar mais um pelo menos. O ambiente de casa ficou muito mais agradável.

  
",Avaliado no Brasil em 7 de julho de 2021
"







  
  
    Avaliação pós compra
  
","4,0 de 5 estrelas","









  
  
    
  Algumas palavras a Alexa não pronuncia o Português corretamente e também, não funcionar sem estar ligado com o cabo de energia (com bateria) para mim, é uma piada, me decepcionou.

  
",Avaliado no Brasil em 18 de janeiro de 2021
"







  
  
    Atende a expectativa mas pode melhorar
  
","4,0 de 5 estrelas","









  
  
    
  Notei que muitas vezes um comando não é respondido, precisa repetir 2 ou mais vezes o nome Alexa pra ativar ela.

  
",Avaliado no Brasil em 12 de setembro de 2021
"







  
  
    Maravilhosa
  
","5,0 de 5 estrelas","









  
  
    
  Adoro a Echo. Tenho duas e compraria mais

  
",Avaliado no Brasil em 17 de fevereiro de 2021
"







  
  
    Posso trocar pela Echo Dot de 3 geração
  
","1,0 de 5 estrelas","









  
  
    
  Essa Echo dot de 4 geração e muito surda som baixo, me arrependi de ter comprado esse modelo, tenho a Echo Dot 3 geração quem e mil vezes melhor.

  
",Avaliado no Brasil em 6 de abril de 2021
"







  
  
    Excelente
  
","5,0 de 5 estrelas","









  
  
    
  Perfeito... toca tudo que eu gosto!Se soubesse teria comprado antes!Preço que vale a pena e frete grátis com entrega rápida!

  
",Avaliado no Brasil em 1 de maio de 2021
"







  
  
    QUERO SABER MAIS SOBRE INTERAÇÃO COM LÂMPADAS
  
","5,0 de 5 estrelas","









  
  
    
  Ainda não tive tempo de explorar minha Echo Dot, mas uso para ouvir músicas, podcasts, alarmes, anotar listas de afazeres, interação com lâmpadas, jogos ....etc.

  
",Avaliado no Brasil em 13 de janeiro de 2022
"







  
  
    Uma bolinha interessante com um som agradável.
  
","4,0 de 5 estrelas","


















    
        

        
        
            
        

        
            
            
                
                        
                
                
                    A mídia não pôde ser carregada.
                
            
                
            
        
    
    










  
  
    
   Sistema tecnológico um pouco complicado,poderia ter mais funções tem um som agradável e não agride os nossos tímpanos

  
",Avaliado no Brasil em 14 de julho de 2021
"







  
  
    Não funciona direito, necessita aperfeiçoamento.
  
","2,0 de 5 estrelas","


















    
        

        
        
            
        

        
            
            
                
                        
                
                
                    A mídia não pôde ser carregada.
                
            
                
            
        
    
    










  
  
    
   Quero trocar pq este está ficando com a luz acessa  constantemente e acusa no app estar offline. Adicionei um vídeo.

  
",Avaliado no Brasil em 15 de janeiro de 2022
"







  
  
    Maravilhoso!
  
","5,0 de 5 estrelas","









  
  
    
  Adoro o produto! Temho facilidade em alterar agendas e compromissos, pedir lembretes e etc. Pra mim foi um auxílio enorme no trabalho.

  
",Avaliado no Brasil em 31 de julho de 2021
"







  
  
    muito bom
  
","4,0 de 5 estrelas","









  
  
    
  ótimo produto, vale muito a pena!

  
",Avaliado no Brasil em 21 de julho de 2021
"







  
  
    Sensacional
  
","5,0 de 5 estrelas","









  
  
    
  Amei minha assistente virtual. Ela é incrível! Podem comprar sem medo!

  
",Avaliado no Brasil em 25 de junho de 2021
"







  
  
    Não é melhor q a geração anterior
  
","5,0 de 5 estrelas","









  
  
    
  Produto inferior ao da 3ª geração no tocante ao reconhecimento da voz e o som é um pouco baixo.

  
",Avaliado no Brasil em 23 de janeiro de 2021
"







  
  
    Muito Bom
  
","5,0 de 5 estrelas","









  
  
    
  Minha casa é um ap de 50m^2 e ela ouve bem em qualquer lugar que eu falar. Então para 50m^2, uma é o suficiente.

  
",Avaliado no Brasil em 1 de julho de 2021
"







  
  
    Ótima qualidade de som!
  
","5,0 de 5 estrelas","









  
  
    
  Muito bom parabo valor. Para um ambiente pequeno é o ideal. A alexa não tem entende as vezes o que a gente fala mas no geral é muito bom. As skills são muito úteis e divertidas.

  
",Avaliado no Brasil em 13 de janeiro de 2021
"







  
  
    Facilitador de vida
  
","5,0 de 5 estrelas","









  
  
    
  Perfeito ! Uso para ouvir músicas, como caixa de som do meu pc, automatização de cortina e luzes de led e até mesmo do meu computador.

  
",Avaliado no Brasil em 30 de abril de 2021
"







  
  
    Produto excelente
  
","5,0 de 5 estrelas","









  
  
    
  Amei o produto, chegou muito antes do prazo previsto, funciona perfeitamente, só acho que poderia ter uma bateria para que não fosse necessário ficar o tempo todo ligado na tomada.Mas muito bom.

  
",Avaliado no Brasil em 4 de março de 2021
"







  
  
    Simplesmente sensacional.
  
","5,0 de 5 estrelas","









  
  
    
  Adorei. Diverte, informa, automatiza etc. Compatível com uma variedade de aplicativos dos quais já possuía. É só elogios.

  
",Avaliado no Brasil em 24 de abril de 2021
"







  
  
    Alexa, muito útil
  
","4,0 de 5 estrelas","









  
  
    
  Gostei muito do produto e estou estudando as funcionalidades dele, principalmente quando me acorda pela manhã. Sensacional!!!

  
",Avaliado no Brasil em 21 de dezembro de 2021
"







  
  
    Ótimo produto. Mas recomendo aguardar promoção.
  
","5,0 de 5 estrelas","


















    
        

        
        
            
        

        
            
            
                
                        
                
                
                    A mídia não pôde ser carregada.
                
            
                
            
        
    
    










  
  
    
   Produto de ótima qualidade, qualidade sonora excelente. Porém as vezes não me ouve. Mas não coloco como negativo pois minha dicção não é das melhores kkk.

  
",Avaliado no Brasil em 14 de abril de 2021
"







  
  
    Ótimo compacto e funcional
  
","5,0 de 5 estrelas","









  
  
    
  Ótima interação com Alexa e possui um otimo som para reprodução de música

  
",Avaliado no Brasil em 24 de junho de 2021
"







  
  
    Divertido
  
","5,0 de 5 estrelas","









  
  
    
  Recomendo... Prático e com funções bacanas.. qualidade do som é excelente

  
",Avaliado no Brasil em 30 de junho de 2021
"







  
  
    Top
  
","5,0 de 5 estrelas","









  
  
    
  Multifunção me ajuda a estudar , solicito definição e rapidamente me dá opção, me ajuda como alarme e inclusive toca a música que solicito, nota maxima

  
",Avaliado no Brasil em 2 de maio de 2021
"







  
  
    Alexa é show
  
","5,0 de 5 estrelas","









  
  
    
  Até o momento estou adorando, pena que tem ser ligado direto na tomada.Quando a casa tiver todo os aparatos pra ficar inteligente, vai ser babado

  
",Avaliado no Brasil em 23 de junho de 2021
"







  
  
    Alexa é perfeita
  
","5,0 de 5 estrelas","









  
  
    
  Alexa reconhece voz, o modo de sono é o volume perfeito pra dormir, assim como também o alarme na hora de acordar, a qualidade do som é ótimo.

  
",Avaliado no Brasil em 23 de junho de 2021
"







  
  
    Alexa é um bom complemento na casa
  
","5,0 de 5 estrelas","









  
  
    
  Comprei a Alexa e estou satisfeito. Posso fazer várias coisas e inclusive ouvir boas músicas e maximizar o uso da assinatura do Spotify.

  
",Avaliado no Brasil em 14 de dezembro de 2021
"







  
  
    Tô apaixonada
  
","5,0 de 5 estrelas","









  
  
    
  É bem menor do que eu tinha imaginado mas funciona perfeitamente! Ótimo volume

  
",Avaliado no Brasil em 18 de janeiro de 2022
"







  
  
    Melhor assistente virtual
  
","5,0 de 5 estrelas","


















    
        

        
        
            
        

        
            
            
                
                        
                
                
                    A mídia não pôde ser carregada.
                
            
                
            
        
    
    










  
  
    
   Muito bom..... Entretenimento também para toda a família.. meus filhos de 4 e 5 anos adoram tirar dúvidas com Alexa...

  
",Avaliado no Brasil em 28 de janeiro de 2022
"







  
  
    Otimo
  
","5,0 de 5 estrelas","









  
  
    
  Por enquanto ela ta cumprindo no que promete. Reconhecimento de voz perfeita, o som incrível com graves excelente. E a entrega antes do prazo, Amazon e muito show.

  
",Avaliado no Brasil em 20 de março de 2021
"







  
  
    Top
  
","2,0 de 5 estrelas","









  
  
    
  Gostei de tudo só não gostei que ela não passa todas as músicas que pede tem que contratar pra escutar música que tem de graça no YouTube  só isso o restante top .

  
",Avaliado no Brasil em 12 de abril de 2021
"







  
  
    Ótimo produto
  
","5,0 de 5 estrelas","









  
  
    
  Gostei atendeu minhas expectativas, podem melhorar as skills, o preço ainda esta um pouco a mais porem se pegar com promoção ou desconto melhora o custo beneficio.

  
",Avaliado no Brasil em 23 de novembro de 2020
"







  
  
    Excelente qualidade
  
","5,0 de 5 estrelas","









  
  
    
  Produto excelente chegou muito rápido, com menos de 5 dias após confirmação do pagamento, em excelentes condições e com uma qualidade magnífica, recomendo demais!!

  
",Avaliado no Brasil em 21 de novembro de 2021
"







  
  
    Muito inferior ao Echo dot de 3ª geração
  
","3,0 de 5 estrelas","









  
  
    
  Tenho a echo dot de 3ª geração, e este novo modelo é bem inferior.Áudio mais baixo, reconhecimento de comandos pior, integração via Bluetooht problemática...

  
",Avaliado no Brasil em 25 de janeiro de 2021
"







  
  
    Agilidade das pesquisas.
  
","3,0 de 5 estrelas","









  
  
    
  Produto atendeu as expectativas, exceto pelo fato de precisar ficar conectada a tomada todo o tempo. Está informação poderia estar mais clara no resumo do produto.

  
",Avaliado no Brasil em 8 de janeiro de 2022
"







  
  
    Amo
  
","5,0 de 5 estrelas","









  
  
    
  Simplesmente amo, queria q tivesse uma Alexa em todos os lugares.O Echo dot tem um som muitíssimo bom, alto e claro, os graves são maravilhosos, amo, só amo.

  
",Avaliado no Brasil em 2 de dezembro de 2021
"







  
  
    Perfeito
  
","5,0 de 5 estrelas","









  
  
    
  Simplesmente fantástico.Se eu pudesse teria um desse em cada cômodo da casa

  
",Avaliado no Brasil em 11 de junho de 2021
"







  
  
    Muito satisfeito com a solução.
  
","5,0 de 5 estrelas","









  
  
    
  Estou muito satisfeito com produto, estou automatizando as coisas em casa e realmente estou satisfeito com a solução e a integração que tem com outros produtos.

  
",Avaliado no Brasil em 3 de julho de 2021
"







  
  
    Echo Dot mudando meu dia a dia
  
","5,0 de 5 estrelas","


















    
        

        
        
            
        

        
            
            
                
                        
                
                
                    A mídia não pôde ser carregada.
                
            
                
            
        
    
    










  
  
    
   Superou minhas expectativas, estou adorando!

  
",Avaliado no Brasil em 2 de maio de 2021
"







  
  
    Maravilha !
  
","4,0 de 5 estrelas","









  
  
    
  Ela é ótima mas Quanto ao reconhecimento de voz poderia poderia ser adicionado um comando para detectar alterações da fala, no caso de pessoas com deficiência na articulação das palavras.

  
",Avaliado no Brasil em 10 de agosto de 2021
"







  
  
    Ótimo
  
","5,0 de 5 estrelas","









  
  
    
  Minha casa nem é adaptada pra ser inteligente, mas o pouco que ela faz já é sensacional

  
",Avaliado no Brasil em 5 de abril de 2021
"







  
  
    Encantada
  
","5,0 de 5 estrelas","









  
  
    
  Não existe nada melhor. Alexa está fazendo várias coisas pra mim Estou apaixonada

  
",Avaliado no Brasil em 16 de outubro de 2021
"







  
  
    Dificil de realizar chamadas para celular
  
","3,0 de 5 estrelas","









  
  
    
  É dificil configura-la para realizar chamadas para celulares. Além disso, a pessoa tem que ter ao menos o app da Alexa no seu celular para receber comunicações.

  
",Avaliado no Brasil em 2 de fevereiro de 2022
"







  
  
    Vale a pena!
  
","5,0 de 5 estrelas","









  
  
    
  Excelente!Escuta certinho, mesmo quando estou em outro cômodo.O som é muito bom, e ainda da para configurar no App.

  
",Avaliado no Brasil em 1 de julho de 2021
"







  
  
    Custo benefício
  
","5,0 de 5 estrelas","









  
  
    
  Gostei um ótimo produto. Tem um excelente custo benefício. Uma caixa de som competente e possui assistência por voz.

  
",Avaliado no Brasil em 24 de dezembro de 2020
"







  
  
    Muito bom, superou as expectativas
  
","5,0 de 5 estrelas","









  
  
    
  Muito bom, não deixo ela em paz , estou aprendendo a fazer tudo por ela.  Aos poucos estou automatizando toda a casa.

  
",Avaliado no Brasil em 11 de dezembro de 2021
"







  
  
    Produto excelente!
  
","5,0 de 5 estrelas","









  
  
    
  Muito satisfeita com o meu echo dot, atendeu perfeitamente às minhas expectativas.Logística da Amazon fantástica, entrega super rápida!Recomendo.

  
",Avaliado no Brasil em 9 de julho de 2021
"







  
  
    Incrível
  
","5,0 de 5 estrelas","









  
  
    
  Atendeu as expectativas e até um pouco mais... estou muito satisfeita com minha compra, excelente qualidade de som e reconhecimento de voz.

  
",Avaliado no Brasil em 17 de março de 2021
"







  
  
    Ainda pode melhorar muito
  
","4,0 de 5 estrelas","









  
  
    
  As vezes a Alexa começa a responder umas coisas que não tem nada a ver com a pergunta. Parece uma louca falando sem parar.

  
",Avaliado no Brasil em 2 de janeiro de 2021
"







  
  
    Cumpre o que promete e vai além!
  
","5,0 de 5 estrelas","









  
  
    
  O produto cumpre o que promete, qualidade de som e reconhecimento de voz excelentes.Já estou pensando na próxima echo dot, dessa vez para o meu quarto.

  
",Avaliado no Brasil em 23 de fevereiro de 2021
"







  
  
    É bom, mas a experiência com usuário poderia ser bem melhor
  
","3,0 de 5 estrelas","









  
  
    
  Pela expectativa gerada creio que poderia ser melhor. A configuração de reconhecimento de múltiplas vozes poderia ser melhor, mas atende ao que foi proposto.

  
",Avaliado no Brasil em 2 de julho de 2021
"







  
  
    Muito bonito e funcional
  
","5,0 de 5 estrelas","









  
  
    
  Estamos na fase de aprender os recursos, mas tem apresentado ótimos resultados. Tem sido cada vez mais útil no dia a dia nosso.

  
",Avaliado no Brasil em 25 de janeiro de 2021
"







  
  
    SE ESTA FUNCIONANDO BEM
  
","5,0 de 5 estrelas","









  
  
    
  GOSTEI MUITO DE TUDO QUE A ALEXA FAZ. ESTOU MUITO SATISFEITO.

  
",Avaliado no Brasil em 23 de maio de 2021
"







  
  
    Alexa é muito eficiente
  
","5,0 de 5 estrelas","









  
  
    
  Ela facilita minha vida em vários aspectos. Pra ficar melhor só precisava ouvir a gente de qualquer lugar da casa.

  
",Avaliado no Brasil em 23 de novembro de 2021
"







  
  
    Maravilhosa!!!
  
","5,0 de 5 estrelas","









  
  
    
  Agilizar algumas atividades com a Echo é uma das melhores funcionalidades. O suporte da Amazon com novidades tbm é um diferencial.

  
",Avaliado no Brasil em 11 de setembro de 2021
"







  
  
    Microfone ruim, som bom.
  
","4,0 de 5 estrelas","









  
  
    
  O microfone do de 3 geração é  melhor.  O som deste é  melhor, só  isso.

  
",Avaliado no Brasil em 31 de dezembro de 2020
"







  
  
    Adorei!
  
","5,0 de 5 estrelas","









  
  
    
  Dizem que essa Alexa é meio surda mas ela me escuta bem, até agora não tive problemas. Além de que eu usava no celular antes então ela já estava configurada, só conectei ao Wi-Fi

  
",Avaliado no Brasil em 9 de maio de 2021
"







  
  
    Aparelho excelente
  
","5,0 de 5 estrelas","









  
  
    
  Usei por uns dias e gostei muito, porém me interessei pelo o echo com som Premium. Acabei dando para meu irmão e fiquei com o outro.

  
",Avaliado no Brasil em 18 de junho de 2021
"







  
  
    Sensacional
  
","5,0 de 5 estrelas","









  
  
    
  Achei sensacional, vi vários comentários sobre a ineficiência do microfone, mas aqui funcionou muito bem. Comprei e adorei!

  
",Avaliado no Brasil em 17 de fevereiro de 2021
"







  
  
    Prática
  
","5,0 de 5 estrelas","









  
  
    
  Fácil instalação, reconhece a voz de longe e o som é muito bom!

  
",Avaliado no Brasil em 30 de junho de 2021
"







  
  
    INCRÍVEL 🤩
  
","5,0 de 5 estrelas","









  
  
    
  Diferente do que dizem, a Alexa ñ é surda, pelo contrário, ela escuta muito bem, o áudio é ótimo! É muito bom para músicas, bem melhor que a de terceira geração, ond só som sai abafado

  
",Avaliado no Brasil em 21 de fevereiro de 2021
"







  
  
    Alexa é demais!
  
","5,0 de 5 estrelas","









  
  
    
  Podem comprar! Não irão se arrepender. Não sei como eu não tinha comprado antes. Alexa, auxilia muito e sem contar que é excelente para ouvir música.

  
",Avaliado no Brasil em 14 de julho de 2021
"







  
  
    Poderia ter bateria recarregável.
  
","4,0 de 5 estrelas","









  
  
    
  Eu amei a Alexa, mas deixa a desejar o fato de não ter uma bateria recarregável e só funcionar na tomada, pelo preço era o mínimo que devia oferecer.

  
",Avaliado no Brasil em 16 de março de 2021
"







  
  
    Muito boa, mas não ouve a palavra de ativação de primeira.
  
","4,0 de 5 estrelas","









  
  
    
  O produto é excelente, só achei essa versão com dificuldade de ouvir a palavra de ativação, às vezes tenho que chamar 3x, fica gritando Alexa, Alexa.

  
",Avaliado no Brasil em 5 de fevereiro de 2021
"







  
  
    O som é muito ruim
  
","1,0 de 5 estrelas","









  
  
    
  Ela é um pouco surda. Quando está tocando musica E o som e muito ruim.Tenho uma Echo4 achei que a echo dot seria inferior, mas não tão inferior

  
",Avaliado no Brasil em 3 de julho de 2021
"







  
  
    Ótima Echo dot, mas...
  
","3,0 de 5 estrelas","









  
  
    
  Ótima Echo dot, mas é péssima para ouvir os comando de voz, totalmente diferente da sua versão anterior. A qualidade de som, é mediana. Dá pro gasto.

  
",Avaliado no Brasil em 28 de dezembro de 2021
"







  
  
    Echo dot 4 geracao
  
","5,0 de 5 estrelas","









  
  
    
  gostei muito dela, achei muito legal, superou minhas expectativas, porem se coloca uma musica com muito grave, da uns sons meio estranhos, mas fora isso achei perfeita, super recomendo

  
",Avaliado no Brasil em 14 de setembro de 2021
"







  
  
    Comprei a Blue Skies e ela me entende.
  
","5,0 de 5 estrelas","









  
  
    
  O reconhecimento de voz é perfeito. Foi super fácil conectar. Chegou em menos de 24h. O som é realmente forte.

  
",Avaliado no Brasil em 18 de novembro de 2021
"







  
  
    Produto excelente, novo, bem embalado e chegou certinho.
  
","5,0 de 5 estrelas","









  
  
    
  Muito bom, superou minhas exectativas e tem me agradado cada dia mais.Entrega rápida, um dia antes do previsto, tudo nos conformes e bem embalado!

  
",Avaliado no Brasil em 18 de fevereiro de 2021
"







  
  
    A COMPANHIA PERFEITA
  
","5,0 de 5 estrelas","









  
  
    
  A qualidade do som é ótima, e o conforto de só falar e ela reconhecer voz e fazer o que voce pediu é tudo de bom. Amei esta pequena potente! e recomendo

  
",Avaliado no Brasil em 13 de março de 2022
"







  
  
    Excelente!
  
","5,0 de 5 estrelas","









  
  
    
  Comprei juntamente com uma echo show 5. Em minha opinião o som da echo dot é bem melhor, nítido, com agudo cristalino, grave suave e agradável.

  
",Avaliado no Brasil em 28 de dezembro de 2020
"







  
  
    Recomendo
  
","5,0 de 5 estrelas","









  
  
    
  Otima qualidade, ouve nossos comandos mesmo que a gente não fale muito alto. Qualidade do som é maravilhosa, principalmente para ouvir músicas.

  
",Avaliado no Brasil em 7 de fevereiro de 2022
"







  
  
    Qualidade do som é satisfatória pelo tamanho do aparelho.
  
","5,0 de 5 estrelas","









  
  
    
  Gostei muito da eficiência. Só acho que a qualidade da caixa poderia ser melhor em relação a pureza do som. Em relação aos comandos existem pequenas falhas de reconhecimento mas estou bem satisfeito.

  
",Avaliado no Brasil em 6 de fevereiro de 2021
"







  
  
    Excelente Produto
  
","5,0 de 5 estrelas","









  
  
    
  ótimo produto, é o segudo aparelho que compro desta vez foi para dar de presente, ja indiquei para amigos e 3 ja compraram tb, pretendo continuar indicando

  
",Avaliado no Brasil em 30 de junho de 2021
"







  
  
    Muito bom, recomendo.
  
","5,0 de 5 estrelas","









  
  
    
  Funciona muito bem, reconhece facilmente  os comandos, qualidade do som é excelente em relação ao seu tamanho. Muitas funções que ajudam e facilitam o dia a dia.

  
",Avaliado no Brasil em 6 de junho de 2021
"







  
  
    Produto de difícil instalação
  
","1,0 de 5 estrelas","









  
  
    
  Produto muito ruim!Instalação difícil. Precisa instalar toda vez que o celular é desligado.Realizei a devolução e até agora não recebi o valor pago!!

  
",Avaliado no Brasil em 9 de março de 2022
"







  
  
    Melhor aquisição do ano
  
","5,0 de 5 estrelas","









  
  
    
  Todo dia encontro uma funcionalidade nova para ela, tô adorando a Echo, logo mais penso em comprar mais uma

  
",Avaliado no Brasil em 2 de janeiro de 2021
"







  
  
    Não sei para quê serve
  
","2,0 de 5 estrelas","









  
  
    
  Produto para satisfazer o nosso consumismo exacerbado.Simplesmente uma caixa de som pequena, com bom áudio mas sem bateria.Não vi utilidade nesse produto.

  
",Avaliado no Brasil em 30 de junho de 2021
"







  
  
    Bom produto.
  
","4,0 de 5 estrelas","









  
  
    
  Bom, porém é meio surda as vezes, mesmo sem música tocando. E também tem poucas skils para tv.Obs: péssimo entregador. Muito mal educado inclusive

  
",Avaliado no Brasil em 18 de novembro de 2020
"







  
  
    Alexa é sensacional!!
  
","5,0 de 5 estrelas","









  
  
    
  Adorei a Alexa, tem um som excelente, muito funcional, com ela ouço música, despertador, saber como estará o tempo no dia seguinte, pergunto as horas, tem piadas, e muitas outras funções que ainda estou deplorando. Amei!

  
",Avaliado no Brasil em 12 de janeiro de 2021
"







  
  
    Amei minha Alexa
  
","5,0 de 5 estrelas","









  
  
    
  Ótimo reconhecimento de voz, interage perfeitamente com as coisas aqui de casa.

  
",Avaliado no Brasil em 26 de outubro de 2021
"







  
  
    QUALIDADE DO SOM
  
","4,0 de 5 estrelas","









  
  
    
  Achei que o som estoura um pouco e o reconhecimento de voz não é tão bom quanto o ECHO DOT 3

  
",Avaliado no Brasil em 6 de julho de 2021
"







  
  
    Esperava mais
  
","3,0 de 5 estrelas","









  
  
    
  Nada contra o produto.Só o tesão de ter uma que passou mesmo. kkk

  
",Avaliado no Brasil em 11 de junho de 2021
"







  
  
    Simplesmente excelente
  
","5,0 de 5 estrelas","









  
  
    
  Aparelho muito versátil, oferecendo várias opções de uso sozinho, além de deixar a casa toda tecnológica ao compatibilizar demais aparelhos.

  
",Avaliado no Brasil em 20 de novembro de 2021
"







  
  
    Incrível
  
","5,0 de 5 estrelas","









  
  
    
  Vale muito. É prático e divertido. O único ponto que acabaria mais interessante é a cor do cabo ser igual a cor do equipamento. De resto é demais.

  
",Avaliado no Brasil em 13 de julho de 2021
"







  
  
    Não tem bateria
  
","3,0 de 5 estrelas","









  
  
    
  A caixinha é muito bacana, vale muito a pena, porém este modelo exige que fique conectada 100% na tomada. Um detalhe bem ruim que vale ser observado antes da compra.

  
",Avaliado no Brasil em 22 de dezembro de 2020
